image_path,label
./unbalanced/img/Airport_0.jpg,Airport
./unbalanced/img/Highway_1.jpg,Highway
./unbalanced/img/Port_3.jpg,Port
./unbalanced/img/Lake_5.jpg,Lake
./unbalanced/img/Mountain_6.jpg,Mountain
./unbalanced/img/River_10.jpg,River
./unbalanced/img/Residential_11.jpg,Residential
./unbalanced/img/Port_13.jpg,Port
./unbalanced/img/Lake_14.jpg,Lake
./unbalanced/img/Railway_15.jpg,Railway
./unbalanced/img/Agriculture_16.jpg,Agriculture
./unbalanced/img/Airport_17.jpg,Airport
./unbalanced/img/Agriculture_19.jpg,Agriculture
./unbalanced/img/Beach_25.jpg,Beach
./unbalanced/img/Railway_26.jpg,Railway
./unbalanced/img/Grassland_34.jpg,Grassland
./unbalanced/img/Railway_35.jpg,Railway
./unbalanced/img/Lake_41.jpg,Lake
./unbalanced/img/Airport_42.jpg,Airport
./unbalanced/img/Agriculture_43.jpg,Agriculture
./unbalanced/img/River_45.jpg,River
./unbalanced/img/City_47.jpg,City
./unbalanced/img/Agriculture_50.jpg,Agriculture
./unbalanced/img/River_51.jpg,River
./unbalanced/img/Grassland_52.jpg,Grassland
./unbalanced/img/Beach_54.jpg,Beach
./unbalanced/img/Mountain_57.jpg,Mountain
./unbalanced/img/Beach_58.jpg,Beach
./unbalanced/img/Highway_59.jpg,Highway
./unbalanced/img/Port_60.jpg,Port
./unbalanced/img/Port_62.jpg,Port
./unbalanced/img/Port_65.jpg,Port
./unbalanced/img/Airport_66.jpg,Airport
./unbalanced/img/Agriculture_68.jpg,Agriculture
./unbalanced/img/Airport_71.jpg,Airport
./unbalanced/img/Desert_73.jpg,Desert
./unbalanced/img/Desert_75.jpg,Desert
./unbalanced/img/Parking_76.jpg,Parking
./unbalanced/img/Railway_79.jpg,Railway
./unbalanced/img/Airport_82.jpg,Airport
./unbalanced/img/City_84.jpg,City
./unbalanced/img/Grassland_85.jpg,Grassland
./unbalanced/img/Highway_86.jpg,Highway
./unbalanced/img/Railway_87.jpg,Railway
./unbalanced/img/River_89.jpg,River
./unbalanced/img/Mountain_93.jpg,Mountain
./unbalanced/img/Highway_95.jpg,Highway
./unbalanced/img/Residential_96.jpg,Residential
./unbalanced/img/Port_98.jpg,Port
./unbalanced/img/Mountain_102.jpg,Mountain
./unbalanced/img/Railway_104.jpg,Railway
./unbalanced/img/Airport_105.jpg,Airport
./unbalanced/img/Lake_106.jpg,Lake
./unbalanced/img/Highway_107.jpg,Highway
./unbalanced/img/Port_112.jpg,Port
./unbalanced/img/Parking_114.jpg,Parking
./unbalanced/img/Grassland_115.jpg,Grassland
./unbalanced/img/Mountain_118.jpg,Mountain
./unbalanced/img/Beach_120.jpg,Beach
./unbalanced/img/Highway_123.jpg,Highway
./unbalanced/img/Port_124.jpg,Port
./unbalanced/img/Forest_125.jpg,Forest
./unbalanced/img/Desert_126.jpg,Desert
./unbalanced/img/Parking_128.jpg,Parking
./unbalanced/img/Residential_131.jpg,Residential
./unbalanced/img/Parking_134.jpg,Parking
./unbalanced/img/River_139.jpg,River
./unbalanced/img/Port_141.jpg,Port
./unbalanced/img/Beach_143.jpg,Beach
./unbalanced/img/Desert_145.jpg,Desert
./unbalanced/img/Forest_148.jpg,Forest
./unbalanced/img/Grassland_149.jpg,Grassland
./unbalanced/img/Port_150.jpg,Port
./unbalanced/img/Port_154.jpg,Port
./unbalanced/img/Residential_155.jpg,Residential
./unbalanced/img/Railway_157.jpg,Railway
./unbalanced/img/Residential_161.jpg,Residential
./unbalanced/img/Residential_164.jpg,Residential
./unbalanced/img/Mountain_166.jpg,Mountain
./unbalanced/img/Mountain_167.jpg,Mountain
./unbalanced/img/Parking_171.jpg,Parking
./unbalanced/img/Agriculture_172.jpg,Agriculture
./unbalanced/img/Forest_173.jpg,Forest
./unbalanced/img/Lake_174.jpg,Lake
./unbalanced/img/Forest_175.jpg,Forest
./unbalanced/img/Port_178.jpg,Port
./unbalanced/img/Port_179.jpg,Port
./unbalanced/img/Desert_182.jpg,Desert
./unbalanced/img/Agriculture_183.jpg,Agriculture
./unbalanced/img/Residential_184.jpg,Residential
./unbalanced/img/Lake_185.jpg,Lake
./unbalanced/img/Mountain_186.jpg,Mountain
./unbalanced/img/Highway_189.jpg,Highway
./unbalanced/img/Residential_190.jpg,Residential
./unbalanced/img/Highway_192.jpg,Highway
./unbalanced/img/Highway_196.jpg,Highway
./unbalanced/img/City_201.jpg,City
./unbalanced/img/Port_203.jpg,Port
./unbalanced/img/Desert_205.jpg,Desert
./unbalanced/img/Highway_208.jpg,Highway
./unbalanced/img/Railway_209.jpg,Railway
./unbalanced/img/Lake_211.jpg,Lake
./unbalanced/img/Lake_215.jpg,Lake
./unbalanced/img/Mountain_217.jpg,Mountain
./unbalanced/img/Railway_218.jpg,Railway
./unbalanced/img/Parking_221.jpg,Parking
./unbalanced/img/Port_224.jpg,Port
./unbalanced/img/Mountain_225.jpg,Mountain
./unbalanced/img/Agriculture_227.jpg,Agriculture
./unbalanced/img/Residential_229.jpg,Residential
./unbalanced/img/Desert_230.jpg,Desert
./unbalanced/img/Lake_231.jpg,Lake
./unbalanced/img/Beach_233.jpg,Beach
./unbalanced/img/Parking_237.jpg,Parking
./unbalanced/img/River_238.jpg,River
./unbalanced/img/City_239.jpg,City
./unbalanced/img/Port_240.jpg,Port
./unbalanced/img/River_243.jpg,River
./unbalanced/img/Highway_245.jpg,Highway
./unbalanced/img/Grassland_248.jpg,Grassland
./unbalanced/img/Parking_250.jpg,Parking
./unbalanced/img/Highway_251.jpg,Highway
./unbalanced/img/Highway_253.jpg,Highway
./unbalanced/img/Desert_254.jpg,Desert
./unbalanced/img/Beach_257.jpg,Beach
./unbalanced/img/Lake_258.jpg,Lake
./unbalanced/img/Forest_261.jpg,Forest
./unbalanced/img/Desert_264.jpg,Desert
./unbalanced/img/City_265.jpg,City
./unbalanced/img/City_267.jpg,City
./unbalanced/img/Desert_268.jpg,Desert
./unbalanced/img/City_270.jpg,City
./unbalanced/img/Parking_273.jpg,Parking
./unbalanced/img/Agriculture_274.jpg,Agriculture
./unbalanced/img/Airport_275.jpg,Airport
./unbalanced/img/City_277.jpg,City
./unbalanced/img/Highway_283.jpg,Highway
./unbalanced/img/Port_287.jpg,Port
./unbalanced/img/Highway_289.jpg,Highway
./unbalanced/img/Airport_291.jpg,Airport
./unbalanced/img/Highway_293.jpg,Highway
./unbalanced/img/Beach_296.jpg,Beach
./unbalanced/img/Parking_297.jpg,Parking
./unbalanced/img/City_299.jpg,City
./unbalanced/img/Lake_302.jpg,Lake
./unbalanced/img/Grassland_305.jpg,Grassland
./unbalanced/img/Railway_308.jpg,Railway
./unbalanced/img/Desert_310.jpg,Desert
./unbalanced/img/Beach_312.jpg,Beach
./unbalanced/img/Forest_313.jpg,Forest
./unbalanced/img/Railway_314.jpg,Railway
./unbalanced/img/Lake_316.jpg,Lake
./unbalanced/img/Railway_317.jpg,Railway
./unbalanced/img/Lake_320.jpg,Lake
./unbalanced/img/Grassland_321.jpg,Grassland
./unbalanced/img/Mountain_323.jpg,Mountain
./unbalanced/img/Lake_325.jpg,Lake
./unbalanced/img/Grassland_327.jpg,Grassland
./unbalanced/img/Agriculture_328.jpg,Agriculture
./unbalanced/img/Lake_330.jpg,Lake
./unbalanced/img/Beach_331.jpg,Beach
./unbalanced/img/Grassland_333.jpg,Grassland
./unbalanced/img/Residential_334.jpg,Residential
./unbalanced/img/Port_335.jpg,Port
./unbalanced/img/Residential_338.jpg,Residential
./unbalanced/img/Parking_339.jpg,Parking
./unbalanced/img/Desert_341.jpg,Desert
./unbalanced/img/Parking_342.jpg,Parking
./unbalanced/img/Port_347.jpg,Port
./unbalanced/img/Mountain_348.jpg,Mountain
./unbalanced/img/Airport_349.jpg,Airport
./unbalanced/img/River_352.jpg,River
./unbalanced/img/Forest_355.jpg,Forest
./unbalanced/img/Residential_357.jpg,Residential
./unbalanced/img/Mountain_358.jpg,Mountain
./unbalanced/img/Railway_360.jpg,Railway
./unbalanced/img/City_363.jpg,City
./unbalanced/img/Highway_364.jpg,Highway
./unbalanced/img/Grassland_366.jpg,Grassland
./unbalanced/img/Grassland_368.jpg,Grassland
./unbalanced/img/Airport_369.jpg,Airport
./unbalanced/img/Port_374.jpg,Port
./unbalanced/img/Forest_375.jpg,Forest
./unbalanced/img/Parking_377.jpg,Parking
./unbalanced/img/Railway_378.jpg,Railway
./unbalanced/img/Parking_380.jpg,Parking
./unbalanced/img/Parking_382.jpg,Parking
./unbalanced/img/Grassland_383.jpg,Grassland
./unbalanced/img/Agriculture_385.jpg,Agriculture
./unbalanced/img/Port_389.jpg,Port
./unbalanced/img/Highway_391.jpg,Highway
./unbalanced/img/Port_392.jpg,Port
./unbalanced/img/Desert_393.jpg,Desert
./unbalanced/img/Desert_402.jpg,Desert
./unbalanced/img/Forest_404.jpg,Forest
./unbalanced/img/Mountain_406.jpg,Mountain
./unbalanced/img/Port_407.jpg,Port
./unbalanced/img/Port_410.jpg,Port
./unbalanced/img/Airport_411.jpg,Airport
./unbalanced/img/Railway_412.jpg,Railway
./unbalanced/img/City_413.jpg,City
./unbalanced/img/City_414.jpg,City
./unbalanced/img/Forest_417.jpg,Forest
./unbalanced/img/Airport_418.jpg,Airport
./unbalanced/img/Agriculture_419.jpg,Agriculture
./unbalanced/img/River_421.jpg,River
./unbalanced/img/Residential_422.jpg,Residential
./unbalanced/img/City_423.jpg,City
./unbalanced/img/Highway_427.jpg,Highway
./unbalanced/img/Railway_428.jpg,Railway
./unbalanced/img/Port_430.jpg,Port
./unbalanced/img/City_431.jpg,City
./unbalanced/img/City_432.jpg,City
./unbalanced/img/Airport_434.jpg,Airport
./unbalanced/img/City_435.jpg,City
./unbalanced/img/Mountain_436.jpg,Mountain
./unbalanced/img/River_439.jpg,River
./unbalanced/img/Lake_441.jpg,Lake
./unbalanced/img/Port_444.jpg,Port
./unbalanced/img/Airport_445.jpg,Airport
./unbalanced/img/Railway_448.jpg,Railway
./unbalanced/img/Residential_449.jpg,Residential
./unbalanced/img/Lake_451.jpg,Lake
./unbalanced/img/Grassland_452.jpg,Grassland
./unbalanced/img/Forest_453.jpg,Forest
./unbalanced/img/Beach_455.jpg,Beach
./unbalanced/img/Parking_457.jpg,Parking
./unbalanced/img/Railway_462.jpg,Railway
