image_path,label
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/395.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/305.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/409.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/577.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/547.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/202.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/379.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/655.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/160.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Beach/535.jpg,Beach
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/048.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/544.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/787.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Beach/187.jpg,Beach
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/728.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Forest/244.jpg,Forest
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/City/028.jpg,City
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/799.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/318.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/307.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Forest/011.jpg,Forest
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/496.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Lake/137.jpg,Lake
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/288.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/342.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/380.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/354.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/City/309.jpg,City
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/438.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Agriculture/635.jpg,Agriculture
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/414.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/203.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Beach/345.jpg,Beach
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/378.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Lake/317.jpg,Lake
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Forest/238.jpg,Forest
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/043.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/550.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/158.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/555.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/156.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Lake/550.jpg,Lake
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/City/611.jpg,City
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/380.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/355.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Desert/345.jpg,Desert
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/528.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Railway/674.jpg,Railway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/743.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/602.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/293.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/587.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/662.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Forest/003.jpg,Forest
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/383.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Beach/150.jpg,Beach
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/258.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/638.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Agriculture/235.jpg,Agriculture
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/107.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/334.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/088.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/772.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Lake/409.jpg,Lake
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/743.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/043.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/479.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/376.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/607.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/447.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Agriculture/512.jpg,Agriculture
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/City/390.jpg,City
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/113.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/514.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/426.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Forest/463.jpg,Forest
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Agriculture/730.jpg,Agriculture
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/677.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Beach/276.jpg,Beach
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Lake/176.jpg,Lake
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/591.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Beach/456.jpg,Beach
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/656.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Railway/542.jpg,Railway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/354.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/315.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/536.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/512.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/002.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/739.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/339.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/222.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/686.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/466.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/726.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/City/063.jpg,City
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/196.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/214.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/633.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/City/384.jpg,City
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/569.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/468.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/054.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/166.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/235.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/073.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/664.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/183.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Desert/268.jpg,Desert
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Port/655.jpg,Port
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Lake/768.jpg,Lake
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Airport/706.jpg,Airport
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Agriculture/543.jpg,Agriculture
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/522.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/535.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Lake/330.jpg,Lake
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/113.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/288.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Railway/160.jpg,Railway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Railway/397.jpg,Railway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Grassland/601.jpg,Grassland
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/475.jpg,Residential
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/655.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Forest/727.jpg,Forest
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/259.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Mountain/170.jpg,Mountain
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/River/097.jpg,River
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Highway/517.jpg,Highway
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Parking/092.jpg,Parking
E:/repo/9517/SIFT-KNN/Aerial_Landscapes/Residential/468.jpg,Residential
