image_path,label
./imbalance/img/Airport_0.jpg,Airport
./imbalance/img/Grassland_4.jpg,Grassland
./imbalance/img/Port_5.jpg,Port
./imbalance/img/Highway_6.jpg,Highway
./imbalance/img/Airport_7.jpg,Airport
./imbalance/img/River_8.jpg,River
./imbalance/img/Beach_9.jpg,Beach
./imbalance/img/Highway_10.jpg,Highway
./imbalance/img/Beach_13.jpg,Beach
./imbalance/img/Airport_14.jpg,Airport
./imbalance/img/Port_17.jpg,Port
./imbalance/img/Highway_18.jpg,Highway
./imbalance/img/River_21.jpg,River
./imbalance/img/Lake_22.jpg,Lake
./imbalance/img/Grassland_24.jpg,Grassland
./imbalance/img/Port_25.jpg,Port
./imbalance/img/Residential_28.jpg,Residential
./imbalance/img/Agriculture_29.jpg,Agriculture
./imbalance/img/Airport_31.jpg,Airport
./imbalance/img/Lake_34.jpg,Lake
./imbalance/img/River_36.jpg,River
./imbalance/img/Parking_37.jpg,Parking
./imbalance/img/Airport_40.jpg,Airport
./imbalance/img/Lake_41.jpg,Lake
./imbalance/img/Grassland_43.jpg,Grassland
./imbalance/img/Residential_44.jpg,Residential
./imbalance/img/Desert_45.jpg,Desert
./imbalance/img/Mountain_46.jpg,Mountain
./imbalance/img/Railway_47.jpg,Railway
./imbalance/img/Airport_49.jpg,Airport
./imbalance/img/Highway_50.jpg,Highway
./imbalance/img/Airport_56.jpg,Airport
./imbalance/img/Agriculture_58.jpg,Agriculture
./imbalance/img/Port_60.jpg,Port
./imbalance/img/Parking_62.jpg,Parking
./imbalance/img/Grassland_66.jpg,Grassland
./imbalance/img/River_67.jpg,River
./imbalance/img/Agriculture_70.jpg,Agriculture
./imbalance/img/River_73.jpg,River
./imbalance/img/Highway_74.jpg,Highway
./imbalance/img/Agriculture_76.jpg,Agriculture
./imbalance/img/Lake_79.jpg,Lake
./imbalance/img/Airport_80.jpg,Airport
./imbalance/img/Port_82.jpg,Port
./imbalance/img/Railway_83.jpg,Railway
./imbalance/img/Parking_84.jpg,Parking
./imbalance/img/Airport_86.jpg,Airport
./imbalance/img/River_91.jpg,River
./imbalance/img/Residential_92.jpg,Residential
./imbalance/img/Grassland_93.jpg,Grassland
./imbalance/img/Airport_98.jpg,Airport
./imbalance/img/Port_100.jpg,Port
./imbalance/img/Airport_102.jpg,Airport
./imbalance/img/Mountain_104.jpg,Mountain
./imbalance/img/Port_105.jpg,Port
./imbalance/img/River_106.jpg,River
./imbalance/img/Lake_110.jpg,Lake
./imbalance/img/Airport_111.jpg,Airport
./imbalance/img/Agriculture_112.jpg,Agriculture
./imbalance/img/Grassland_114.jpg,Grassland
./imbalance/img/Railway_118.jpg,Railway
./imbalance/img/Grassland_120.jpg,Grassland
./imbalance/img/Highway_122.jpg,Highway
./imbalance/img/Forest_123.jpg,Forest
./imbalance/img/Forest_131.jpg,Forest
./imbalance/img/Airport_133.jpg,Airport
./imbalance/img/Lake_135.jpg,Lake
./imbalance/img/Highway_137.jpg,Highway
./imbalance/img/Airport_139.jpg,Airport
./imbalance/img/Mountain_142.jpg,Mountain
./imbalance/img/Desert_143.jpg,Desert
./imbalance/img/Agriculture_145.jpg,Agriculture
./imbalance/img/Highway_146.jpg,Highway
./imbalance/img/Desert_147.jpg,Desert
./imbalance/img/Port_148.jpg,Port
./imbalance/img/Port_151.jpg,Port
./imbalance/img/City_152.jpg,City
./imbalance/img/Grassland_160.jpg,Grassland
./imbalance/img/Highway_161.jpg,Highway
./imbalance/img/Grassland_164.jpg,Grassland
./imbalance/img/Beach_167.jpg,Beach
./imbalance/img/Beach_170.jpg,Beach
./imbalance/img/Port_171.jpg,Port
./imbalance/img/City_173.jpg,City
./imbalance/img/Beach_174.jpg,Beach
./imbalance/img/Grassland_175.jpg,Grassland
./imbalance/img/Highway_179.jpg,Highway
./imbalance/img/Grassland_180.jpg,Grassland
./imbalance/img/Airport_181.jpg,Airport
./imbalance/img/Grassland_183.jpg,Grassland
./imbalance/img/Agriculture_185.jpg,Agriculture
./imbalance/img/Desert_186.jpg,Desert
./imbalance/img/Grassland_187.jpg,Grassland
./imbalance/img/Highway_188.jpg,Highway
./imbalance/img/Desert_192.jpg,Desert
./imbalance/img/Port_195.jpg,Port
./imbalance/img/Highway_198.jpg,Highway
./imbalance/img/Desert_199.jpg,Desert
./imbalance/img/Agriculture_202.jpg,Agriculture
./imbalance/img/Grassland_203.jpg,Grassland
./imbalance/img/Beach_204.jpg,Beach
./imbalance/img/City_209.jpg,City
./imbalance/img/River_210.jpg,River
./imbalance/img/Forest_211.jpg,Forest
./imbalance/img/Parking_212.jpg,Parking
./imbalance/img/Port_214.jpg,Port
./imbalance/img/Lake_216.jpg,Lake
./imbalance/img/Lake_218.jpg,Lake
./imbalance/img/Grassland_219.jpg,Grassland
./imbalance/img/Desert_223.jpg,Desert
./imbalance/img/Desert_228.jpg,Desert
./imbalance/img/Grassland_229.jpg,Grassland
./imbalance/img/Mountain_230.jpg,Mountain
./imbalance/img/Airport_235.jpg,Airport
./imbalance/img/Airport_236.jpg,Airport
./imbalance/img/Airport_238.jpg,Airport
./imbalance/img/Desert_241.jpg,Desert
./imbalance/img/Agriculture_243.jpg,Agriculture
./imbalance/img/Airport_244.jpg,Airport
./imbalance/img/Airport_245.jpg,Airport
./imbalance/img/River_248.jpg,River
./imbalance/img/Desert_250.jpg,Desert
./imbalance/img/River_252.jpg,River
./imbalance/img/Port_253.jpg,Port
./imbalance/img/Highway_255.jpg,Highway
./imbalance/img/Beach_257.jpg,Beach
./imbalance/img/Lake_259.jpg,Lake
./imbalance/img/Agriculture_260.jpg,Agriculture
./imbalance/img/Airport_261.jpg,Airport
./imbalance/img/Parking_265.jpg,Parking
./imbalance/img/Grassland_267.jpg,Grassland
./imbalance/img/Airport_271.jpg,Airport
./imbalance/img/Grassland_272.jpg,Grassland
./imbalance/img/River_274.jpg,River
./imbalance/img/Forest_277.jpg,Forest
./imbalance/img/Highway_281.jpg,Highway
./imbalance/img/Desert_282.jpg,Desert
./imbalance/img/City_283.jpg,City
./imbalance/img/Airport_284.jpg,Airport
./imbalance/img/Highway_286.jpg,Highway
./imbalance/img/Beach_288.jpg,Beach
./imbalance/img/Parking_289.jpg,Parking
./imbalance/img/Beach_290.jpg,Beach
./imbalance/img/Grassland_291.jpg,Grassland
./imbalance/img/Highway_292.jpg,Highway
./imbalance/img/Port_294.jpg,Port
./imbalance/img/Desert_296.jpg,Desert
./imbalance/img/Desert_297.jpg,Desert
./imbalance/img/Grassland_298.jpg,Grassland
./imbalance/img/Highway_300.jpg,Highway
./imbalance/img/Airport_302.jpg,Airport
./imbalance/img/Airport_304.jpg,Airport
./imbalance/img/Mountain_307.jpg,Mountain
./imbalance/img/Highway_308.jpg,Highway
./imbalance/img/Agriculture_310.jpg,Agriculture
./imbalance/img/Parking_313.jpg,Parking
./imbalance/img/City_314.jpg,City
./imbalance/img/Airport_316.jpg,Airport
./imbalance/img/Desert_318.jpg,Desert
./imbalance/img/Forest_319.jpg,Forest
./imbalance/img/Lake_320.jpg,Lake
./imbalance/img/Highway_321.jpg,Highway
./imbalance/img/Lake_323.jpg,Lake
./imbalance/img/Forest_324.jpg,Forest
./imbalance/img/Beach_325.jpg,Beach
./imbalance/img/Airport_327.jpg,Airport
./imbalance/img/Beach_328.jpg,Beach
./imbalance/img/Highway_329.jpg,Highway
./imbalance/img/Highway_330.jpg,Highway
./imbalance/img/Forest_333.jpg,Forest
./imbalance/img/Lake_334.jpg,Lake
./imbalance/img/Beach_335.jpg,Beach
./imbalance/img/Beach_338.jpg,Beach
./imbalance/img/Highway_339.jpg,Highway
./imbalance/img/River_342.jpg,River
./imbalance/img/River_344.jpg,River
./imbalance/img/City_345.jpg,City
./imbalance/img/Mountain_346.jpg,Mountain
./imbalance/img/Port_347.jpg,Port
./imbalance/img/Lake_348.jpg,Lake
./imbalance/img/Forest_349.jpg,Forest
./imbalance/img/Grassland_350.jpg,Grassland
./imbalance/img/River_351.jpg,River
./imbalance/img/Beach_352.jpg,Beach
./imbalance/img/Port_353.jpg,Port
./imbalance/img/Grassland_354.jpg,Grassland
./imbalance/img/River_357.jpg,River
./imbalance/img/City_358.jpg,City
./imbalance/img/Desert_361.jpg,Desert
./imbalance/img/City_362.jpg,City
./imbalance/img/Lake_363.jpg,Lake
./imbalance/img/Mountain_364.jpg,Mountain
./imbalance/img/River_365.jpg,River
./imbalance/img/Port_368.jpg,Port
./imbalance/img/Lake_372.jpg,Lake
./imbalance/img/Port_374.jpg,Port
./imbalance/img/Grassland_377.jpg,Grassland
./imbalance/img/Parking_379.jpg,Parking
./imbalance/img/Mountain_381.jpg,Mountain
./imbalance/img/Airport_382.jpg,Airport
./imbalance/img/Agriculture_383.jpg,Agriculture
./imbalance/img/Beach_384.jpg,Beach
./imbalance/img/Airport_385.jpg,Airport
./imbalance/img/Agriculture_387.jpg,Agriculture
